profile_pic,username_num_ratio,username_is_numeric,fullname_words,fullname_num_ratio,is_name_number_only,name_equals_username,followers,follows,followers_to_follows_ratio,fake
1,0.07276192822818671,0,2,0.0,0,0,258,337,0.7633136094674556,0
1,0.12494245265978218,0,2,0.0,0,0,1730,668,2.585949177877429,0
1,0.0,0,1,0.0,0,0,675,798,0.8448060075093867,0
1,0.0,0,2,0.0,0,0,104,98,1.0505050505050506,0
1,0.09623785571992959,0,2,0.0,0,0,5536,435,12.697247706422019,0
1,0.0,0,0,0.0,0,0,186,406,0.457002457002457,0
1,0.0,0,0,0.0,0,0,173,372,0.46380697050938335,0
1,0.0,0,1,0.0,0,0,998,554,1.7981981981981983,0
1,0.0,0,1,0.0,0,0,11806,2056,5.739426349052017,0
1,0.037833947582672556,0,2,0.0,0,0,712,580,1.225473321858864,0
1,0.0,0,1,0.0,0,0,4861,548,8.854280510018215,0
1,0.0,0,1,0.0,0,0,937,527,1.7746212121212122,0
1,0.0,0,1,0.0,0,0,377,515,0.7306201550387597,0
1,0.13970612504182742,0,1,0.0,0,0,129,199,0.645,0
1,0.0,0,2,0.0,0,0,104327,82,1256.9518072289156,0
1,0.12889194123387218,0,2,0.0,0,0,1234,509,2.4196078431372547,0
1,0.0,0,1,0.0,0,0,70,83,0.8333333333333334,0
1,0.0,0,2,0.10678604717681839,0,0,7381,715,10.308659217877095,0
1,0.0,0,0,0.0,0,0,2685,733,3.6580381471389645,0
1,0.19490088109714757,0,2,0.0,0,0,807,472,1.7061310782241015,0
1,0.22694518337149805,0,1,0.0,0,0,771,405,1.8990147783251232,0
1,0.0,0,2,0.0,0,0,256,345,0.7398843930635838,0
1,0.0,0,1,0.0,0,0,725,1233,0.5875202593192869,0
1,0.0,0,1,0.0,0,0,613,1011,0.6057312252964426,0
1,0.0,0,1,0.0,0,0,390,436,0.8924485125858124,0
1,0.0,0,1,0.0329133971983146,0,0,801,493,1.6214574898785425,0
1,0.011623723992544202,0,1,0.0,0,0,811,139,5.792857142857143,0
1,0.07512279424758349,0,4,0.0,0,0,2962,485,6.094650205761317,0
0,0.029147842200532847,0,1,0.0,0,0,226,323,0.6975308641975309,0
1,0.06379945087260686,0,0,0.0,0,0,989,974,1.0143589743589743,0
1,0.0,0,2,0.0,0,0,1360,149,9.066666666666666,0
1,0.0,0,2,0.0,0,0,1948162,229,8470.269565217392,0
1,0.09802438121205202,0,2,0.0,0,0,237,299,0.79,0
1,0.0,0,2,0.0,0,0,261,359,0.725,0
1,0.03711695160195314,0,1,0.03711695160195314,0,0,1393,6445,0.21610300961836798,0
1,0.2166884512354258,0,2,0.0,0,0,1026,825,1.242130750605327,0
1,0.0,0,1,0.0,0,0,104,132,0.7819548872180451,0
1,0.0,0,0,0.0,0,0,175,375,0.4654255319148936,0
1,0.12587873812176936,0,2,0.0,0,0,58,104,0.5523809523809524,0
1,0.0,0,2,0.0,0,0,140,299,0.4666666666666667,0
1,0.12830673475970913,0,2,0.0,0,0,812,477,1.698744769874477,0
1,0.0,0,2,0.0,0,0,88,120,0.7272727272727273,0
1,0.0,0,1,0.0,0,0,428,471,0.9067796610169492,0
1,0.10517033923471594,0,2,0.0,0,0,914,483,1.8884297520661157,0
1,0.0,0,2,0.0,0,0,5375,604,8.884297520661157,0
1,0.042019702236962594,0,1,0.0,0,0,161,86,1.8505747126436782,0
1,0.08946485537086957,0,1,0.0,0,0,235,385,0.6088082901554405,0
1,0.04987757697685614,0,2,0.0,0,0,200,44,4.444444444444445,0
1,0.1305505242508035,0,2,0.0,0,0,249,309,0.8032258064516129,0
1,0.0,0,2,0.0,0,0,303,558,0.5420393559928444,0
1,0.0,0,0,0.0,0,0,63,60,1.0327868852459017,0
1,0.13608409646196656,0,1,0.0,0,0,1135,597,1.8979933110367893,0
1,0.0,0,0,0.0,0,0,654,289,2.2551724137931033,0
1,0.06875456547002862,0,1,0.0,0,0,166,163,1.0121951219512195,0
1,0.00926947022072494,0,0,0.0,0,0,269,257,1.0426356589147288,0
0,0.0,0,0,0.0,0,0,217,325,0.6656441717791411,0
1,0.0,0,1,0.0,0,0,481,741,0.6482479784366577,0
1,0.18490449374638,0,1,0.0,0,0,270,324,0.8307692307692308,0
1,0.0,0,1,0.0,0,0,476,1055,0.45075757575757575,0
1,0.0,0,1,0.0,0,0,3856,896,4.298773690078038,0
1,0.0028958451735580704,0,1,0.001608802874198928,0,0,465,1039,0.44711538461538464,0
1,0.0,0,0,0.0,0,0,1682,2761,0.6089790007241129,0
1,0.08613551145953796,0,1,0.030779707737406882,0,0,427,397,1.0728643216080402,0
1,0.0,0,2,0.0,0,0,477,978,0.48723186925434114,0
1,0.0,0,1,0.0,0,0,4817,538,8.936920222634509,0
1,0.0,0,1,0.09765252046395811,0,0,1691,1017,1.6611001964636543,0
1,0.06866144825693052,0,1,0.0,0,0,61,29,2.033333333333333,0
1,0.0,0,2,0.0,0,0,728,281,2.5815602836879434,0
1,0.0,0,0,0.0,0,0,2539,905,2.80242825607064,0
1,0.0,0,1,0.0,0,0,422,528,0.7977315689981096,0
1,0.07824519926705986,0,1,0.0,0,0,757,658,1.1487101669195752,0
1,0.0,0,1,0.0,0,0,872,753,1.156498673740053,0
1,0.05819403995537957,0,2,0.0,0,0,1353,459,2.9413043478260867,0
1,0.0,0,1,0.0,0,0,141,237,0.592436974789916,0
1,0.09899023865772996,0,1,0.0,0,0,1329,998,1.3303303303303304,0
1,0.0,0,2,0.0,0,0,514,1044,0.49186602870813395,0
1,0.0,0,1,0.0,0,0,105,129,0.8076923076923077,0
1,0.0,0,2,0.0,0,0,100,398,0.2506265664160401,0
1,0.0,0,2,0.0,0,0,1760,1193,1.4740368509212731,0
1,0.0,0,1,0.0,0,0,75,111,0.6696428571428571,0
1,0.05292648168098707,0,2,0.0,0,0,1488,578,2.569948186528497,0
1,0.0,0,1,0.0,0,0,19725,720,27.357836338418863,0
1,0.0,0,0,0.0,0,0,916,1142,0.8013998250218722,0
1,0.0,0,1,0.0,0,0,1905,357,5.32122905027933,0
1,0.09358105323735827,0,2,0.0,0,0,815,480,1.6943866943866943,0
1,0.0,0,5,0.0,0,0,338489,2,112829.66666666667,0
1,0.0929590117413848,0,1,0.0,0,0,102,120,0.8429752066115702,0
1,0.06519555584671914,0,1,0.0,0,0,103,113,0.9035087719298246,0
1,0.08158282279839013,0,2,0.0,0,0,221,274,0.8036363636363636,0
1,0.0,0,1,0.0,0,0,1766,639,2.759375,0
1,0.017022519002068616,0,2,0.0,0,0,3418,896,3.810479375696767,0
1,0.0,0,7,0.0,0,0,44017,1614,27.25510835913313,0
1,0.0,0,1,0.26405238047696,0,0,1777,843,2.1054502369668247,0
1,0.0,0,2,0.0,0,0,1230,1196,1.0275689223057645,0
1,0.0,0,7,0.0,0,0,859,1214,0.7069958847736626,0
1,0.0,0,2,0.0,0,0,144,177,0.8089887640449438,0
1,0.0,0,2,0.0,0,0,1141,1918,0.5945805106826472,0
1,0.0,0,2,0.0,0,0,290,551,0.5253623188405797,0
1,0.0,0,0,0.0,0,0,2446,1028,2.377065111758989,0
1,0.12275107694083462,0,1,0.0,0,0,370,183,2.010869565217391,0
1,0.0,0,2,0.0,0,0,430,1283,0.3348909657320872,0
1,0.0,0,1,0.0,0,0,1061,3044,0.348440065681445,0
1,0.1,0,1,0.0,0,0,156,98,1.5757575757575757,0
1,0.0,0,2,0.0,0,0,540,683,0.7894736842105263,0
1,0.0,0,1,0.0,0,0,100,107,0.9259259259259259,0
1,0.05850328509525041,0,2,0.0,0,0,257,338,0.7581120943952803,0
1,0.0793194946670855,0,1,0.0,0,0,1049,1037,1.010597302504817,0
1,0.0,0,2,0.0,0,0,1174,2943,0.39877717391304346,0
1,0.1529027281978662,0,0,0.0,0,0,1465,2377,0.6160639192598822,0
1,0.0,0,1,0.0,0,0,153,168,0.9053254437869822,0
1,0.0,0,2,0.0,0,0,9240,660,13.978819969742814,0
1,0.0,0,1,0.0,0,0,275,368,0.7452574525745257,0
1,0.0,0,2,0.0,0,0,641,447,1.4308035714285714,0
1,0.19240551755462176,0,2,0.0,0,0,807,472,1.7061310782241015,0
1,0.0,0,1,0.0,0,0,936,732,1.276944065484311,0
1,0.091293100477469,0,2,0.0,0,0,158,100,1.5643564356435644,0
1,0.0871816193839075,0,2,0.0,0,0,414,392,1.0534351145038168,0
1,0.15787044463319702,0,2,0.0,0,0,152,169,0.8941176470588236,0
1,0.0,0,3,0.0,0,0,1708553,214,7946.758139534883,0
1,0.0,0,1,0.0,0,0,18664,883,21.1131221719457,0
1,0.041626317163726265,0,1,0.0,0,0,75,265,0.2819548872180451,0
1,0.0,0,1,0.0,0,0,992,630,1.572107765451664,0
1,0.06782133010834301,0,1,0.0,0,0,714,678,1.0515463917525774,0
1,0.0,0,2,0.0,0,0,292,404,0.7209876543209877,0
1,0.0,0,10,0.0,0,0,959,1188,0.8065601345668629,0
1,0.0,0,2,0.0,0,0,37148,1674,22.177910447761192,0
1,0.0,0,2,0.0,0,0,410,630,0.6497622820919176,0
1,0.0,0,2,0.0,0,0,2439,393,6.190355329949239,0
1,0.0,0,1,0.0,0,0,573,522,1.095602294455067,0
1,0.0,0,2,0.0,0,0,490,688,0.7111756168359942,0
1,0.10328960642945753,0,3,0.0,0,0,742,540,1.3715341959334566,0
1,0.0,0,1,0.0,0,0,825,1186,0.6950294860994103,0
1,0.0,0,0,0.0,0,0,177,377,0.46825396825396826,0
1,0.16702304468697232,0,2,0.0,0,0,264,327,0.8048780487804879,0
1,0.0,0,0,0.0,0,0,2513,951,2.639705882352941,0
1,0.0,0,2,0.0,0,0,259,353,0.731638418079096,0
1,0.0,0,1,0.0,0,0,1814,613,2.954397394136808,0
1,0.12126866312118474,0,3,0.0,0,0,3182,3239,0.9820987654320987,0
1,0.0,0,1,0.0,0,0,1840,582,3.156089193825043,0
1,0.03787868357696922,0,2,0.0,0,0,188,258,0.7258687258687259,0
1,0.26864283079535317,0,0,0.0,0,0,1000,955,1.0460251046025104,0
1,0.008413497452943822,0,1,0.0751922871697464,0,0,453,411,1.0995145631067962,0
1,0.0,0,2,0.0,0,0,104,113,0.9122807017543859,0
1,0.0,0,3,0.0,0,0,538,643,0.8354037267080745,0
1,0.0,0,1,0.0,0,0,68,81,0.8292682926829268,0
1,0.0,0,2,0.09410474092383202,0,0,7539,671,11.21875,0
1,0.0,0,2,0.0,0,0,1279,237,5.373949579831932,0
1,0.01755486133502375,0,0,0.0,0,0,922,1116,0.8254252461951657,0
1,0.0,0,2,0.0,0,0,1025,129,7.884615384615385,0
1,0.05374709199028324,0,1,0.0,0,0,65,90,0.7142857142857143,0
1,0.0,0,0,0.0,0,0,52,58,0.8813559322033898,0
1,0.029104266545913873,0,2,0.0,0,0,365925,55,6534.375,0
1,0.1268869771324243,0,1,0.0,0,0,79,157,0.5,0
1,0.0,0,2,0.0,0,0,1049,76,13.623376623376624,0
1,0.13394142321687208,0,1,0.0,0,0,8409,177,47.241573033707866,0
0,0.0,0,1,0.0,0,0,234,332,0.7027027027027027,0
1,0.0,0,1,0.0,0,0,885,750,1.1784287616511318,0
1,0.11886090242127118,0,2,0.0,0,0,1580,1118,1.4119749776586237,0
1,0.0,0,1,0.0,0,0,1517,1878,0.807344332091538,0
1,0.015975481563879568,0,2,0.0,0,0,2786,519,5.357692307692307,0
1,0.0,0,2,0.0,0,0,2311,176,13.056497175141242,0
1,0.0,0,2,0.0,0,0,850,509,1.6666666666666667,0
1,0.0,0,2,0.0,0,0,1444,605,2.382838283828383,0
1,0.0,0,2,0.0,0,0,670,439,1.5227272727272727,0
0,0.252772328133398,0,1,0.0,0,0,49,0,49.0,1
0,0.2726881764581432,0,1,0.14287389306849294,0,0,156,425,0.36619718309859156,1
0,0.3741357634630856,0,1,0.0,0,0,137,424,0.32235294117647056,1
0,0.26466617384612956,0,1,0.2723247638669655,0,0,48,11,4.0,1
0,0.34518283968027613,0,1,0.0,0,0,152,995,0.15261044176706828,1
0,0.4783549541011849,0,1,0.3623564419151042,0,0,20,0,20.0,1
0,0.6170872810578862,0,1,0.09892377889177806,0,0,6,14,0.4,1
0,0.33,0,1,0.16847791798404746,0,0,52,740,0.07017543859649122,1
0,0.0,0,0,0.0,0,0,27,42,0.627906976744186,1
1,0.4268041932414366,0,0,0.0,0,0,18,76,0.23376623376623376,1
0,0.4627935652131927,0,1,0.0,0,0,9,271,0.03308823529411765,1
0,0.10071370042959216,0,1,0.0,0,0,13,23,0.5416666666666666,1
0,0.15809012011219337,0,1,0.0,0,0,57,76,0.7402597402597403,1
1,0.20534260102364277,0,0,0.0,0,0,21,43,0.4772727272727273,1
1,0.5311361747397995,0,1,0.42514801602152114,0,0,63,162,0.38650306748466257,1
0,0.41728165561260094,0,1,0.23042207483467922,0,0,30,26,1.1111111111111112,1
1,0.05048465427342568,0,0,0.0,0,0,72,39,1.8,1
0,0.2652952883039603,0,1,0.042342405264357265,0,0,151,471,0.3199152542372881,1
0,0.30254452117672104,0,1,0.21731490616276314,0,0,81,99,0.81,1
0,0.17024110762794556,0,1,0.0,0,0,40,21,1.8181818181818181,1
0,0.21252493287101373,0,1,0.0,0,0,3019,1001,3.0129740518962076,1
0,0.16862676446634986,0,1,0.0,0,0,166,964,0.17202072538860103,1
0,0.07697538315721301,0,2,0.0,0,0,48,1,24.0,1
0,0.3659795726458964,0,1,0.0,0,0,52,404,0.12839506172839507,1
1,0.4472407841336806,0,1,0.18101960334201495,0,0,16,54,0.2909090909090909,1
1,0.4820181306648,0,2,0.0,0,0,158,315,0.5,1
0,0.3818790696263483,0,1,0.0,0,0,24,87,0.2727272727272727,1
1,0.05387426954029871,0,1,0.0,0,0,462,2343,0.197098976109215,1
0,0.4321626482600238,0,1,0.15648794478007144,0,0,12,118,0.10084033613445378,1
0,0.45791140750687076,0,1,0.0,0,0,16,24,0.64,1
0,0.0,0,1,0.0,0,0,0,71,0.0,1
1,0.18390340096275606,0,1,0.0,0,0,114,318,0.3573667711598746,1
0,0.49650509025073253,0,1,0.0,0,0,49,80,0.6049382716049383,1
0,0.2665289889160829,0,1,0.0991739334964975,0,0,6,18,0.3157894736842105,1
0,0.0,0,1,0.0,0,0,16,1,8.0,1
0,0.22922337588108144,0,0,0.0,0,0,358,2645,0.13529856386999245,1
0,0.37604365875913276,0,1,0.0,0,0,106,480,0.2203742203742204,1
0,0.19921545431252824,0,1,0.19921545431252824,0,0,1,11,0.08333333333333333,1
0,0.2700229999611359,0,1,0.25496550005829627,0,0,48,0,48.0,1
1,0.18529790894473466,0,1,0.0,0,0,0,8,0.0,1
0,0.17735508123714155,0,1,0.0,0,0,146,315,0.4620253164556962,1
0,0.1772351310740122,0,1,0.0,0,0,48,96,0.4948453608247423,1
0,0.33478402326572854,0,1,0.0,0,0,5,577,0.00865051903114187,1
0,0.3865219603975997,0,1,0.3608350348532636,0,0,38,106,0.35514018691588783,1
0,0.15116660890130973,0,1,0.0,0,0,39,24,1.56,1
0,0.08039728548691416,0,1,0.0,0,0,2,1,1.0,1
0,0.1288481987296134,0,1,0.0,0,0,47,173,0.27011494252873564,1
0,0.0722988613018885,0,1,0.0,0,0,369,400,0.9201995012468828,1
0,0.2232158953546415,0,1,0.0,0,0,1,2,0.3333333333333333,1
0,0.30945532750777716,0,1,0.06476971971093011,0,0,42,133,0.31343283582089554,1
0,0.46075903784381794,0,1,0.0,0,0,4,36,0.10810810810810811,1
0,0.31111727803923317,0,1,0.0,0,0,149,845,0.17612293144208038,1
0,0.055194210217529655,0,1,0.0,0,0,15,1,7.5,1
0,0.31,0,1,0.31,0,1,31,25,1.1923076923076923,1
0,0.598960097864065,0,2,0.06812575622745642,0,0,54,134,0.4,1
0,0.21274111456308017,0,1,0.21274111456308017,0,0,2,24,0.08,1
0,0.33,0,1,0.0014914380675951633,0,0,0,34,0.0,1
1,0.3719741943443065,0,0,0.0,0,0,239,1304,0.18314176245210728,1
0,0.2825330018806689,0,1,0.0,0,0,24,27,0.8571428571428571,1
0,0.4009423465925819,0,1,0.0,0,0,10,0,10.0,1
1,0.43079977662915514,0,1,0.0,0,0,14,56,0.24561403508771928,1
0,0.3393824200600546,0,1,0.0,0,0,21,59,0.35,1
0,0.3664513459822543,0,1,0.0,0,0,46,3,11.5,1
0,0.41476103091304123,0,1,0.27374228040260723,0,0,41,125,0.3253968253968254,1
0,0.4407775299782306,0,1,0.2125879729181266,0,0,34,41,0.8095238095238095,1
0,0.22432772165095263,0,1,0.19051259257925746,0,0,79,297,0.2651006711409396,1
0,0.4940682486682604,0,1,0.0,0,0,46,82,0.5542168674698795,1
0,0.49061818717215194,0,1,0.0,0,0,5,36,0.13513513513513514,1
0,0.39429197890269907,0,1,0.21004538259751257,0,0,20,13,1.4285714285714286,1
0,0.3846989487902397,0,1,0.0,0,0,120,417,0.28708133971291866,1
0,0.38155012228231905,0,1,0.0,0,0,59,30,1.903225806451613,1
0,0.899386031359313,0,1,0.0,0,0,74,26,2.740740740740741,1
1,0.0,0,1,0.0,0,0,32,134,0.23703703703703705,1
0,0.1961980136648044,0,1,0.0,0,0,3,10,0.2727272727272727,1
0,0.4752480513522192,0,1,0.0,0,0,4,11,0.3333333333333333,1
0,0.030666617645198676,0,1,0.0,0,0,51,0,51.0,1
0,0.31573818339198,0,2,0.0,0,0,40,234,0.1702127659574468,1
0,0.3766615625757017,0,1,0.36091117894630387,0,0,33,740,0.044534412955465584,1
0,0.14323430960167702,0,1,0.0,0,0,12,22,0.5217391304347826,1
1,0.43493161568179517,0,1,0.0,0,0,85,165,0.5120481927710844,1
1,0.31946447216478746,0,0,0.0,0,0,3,19,0.15,1
0,0.5434942061067569,0,2,0.0,0,0,12,29,0.4,1
0,0.10470596113894236,0,1,0.0,0,0,48,1,24.0,1
0,0.33223636095867753,0,1,0.0,0,0,241,457,0.5262008733624454,1
0,0.061501410341445746,0,1,0.0,0,0,2,8,0.2222222222222222,1
1,0.16570914306131845,0,1,0.09141828612263693,0,0,13,104,0.12380952380952381,1
0,0.7353241633079587,0,1,0.23194826528835052,0,0,52,127,0.40625,1
0,0.21568069727261888,0,1,0.0,0,0,0,9,0.0,1
0,0.20066702861245989,0,1,0.0,0,0,13,21,0.5909090909090909,1
0,0.24613911385490173,0,1,0.2797035384714792,0,0,50,60,0.819672131147541,1
0,0.21135805286533496,0,0,0.0,0,0,2,213,0.009345794392523364,1
0,0.3083130598917365,0,1,0.0,0,0,1,1,0.5,1
1,0.646851457634396,0,1,0.0,0,0,88,169,0.5176470588235295,1
0,0.09866849275657162,0,1,0.047676710161143956,0,0,31,88,0.34831460674157305,1
0,0.7262099013626581,0,1,0.0,0,0,67,26,2.4814814814814814,1
1,0.17482705012269856,0,1,0.0,0,0,3,23,0.125,1
1,0.7126828881844177,0,1,0.0,0,0,8,71,0.1111111111111111,1
0,0.25118002110905435,0,0,0.0,0,0,30,49,0.6,1
1,0.14330632518001868,0,1,0.0,0,0,40,136,0.291970802919708,1
0,0.25026616050293027,0,1,0.0,0,0,50,79,0.625,1
0,0.2862151312472649,0,1,0.0,0,0,0,11,0.0,1
0,0.44739551211591905,0,1,0.0437961952754068,0,0,24,22,1.0434782608695652,1
0,0.38087579781653724,0,1,0.2600457780022613,0,0,48,45,1.0434782608695652,1
0,0.3654780775631057,0,1,0.0,0,0,57,34,1.6285714285714286,1
0,0.5670238027531043,0,1,0.0,0,0,46,9,4.6,1
0,0.6392560711527057,0,0,0.0,0,0,4,24,0.16,1
0,0.5435984331841881,0,0,0.0,0,0,26,46,0.5531914893617021,1
0,0.0,0,0,0.0,0,0,0,76,0.0,1
0,0.050980397940405,0,1,0.0,0,0,18,26,0.6666666666666666,1
0,0.2603227799310741,0,1,0.2603227799310741,0,0,10,3,2.5,1
0,0.40529464588658304,0,1,0.2264698619059483,0,0,48,46,1.0212765957446808,1
0,0.5755290266640102,0,1,0.15745162222664977,0,0,32,24,1.28,1
0,0.7744656395674503,0,0,0.0,0,0,36,67,0.5294117647058824,1
1,0.5964519769038964,0,1,0.0,0,0,57,73,0.7702702702702703,1
0,0.17905188687260423,0,0,0.06985691853288215,0,0,0,12,0.0,1
0,0.015576815891572893,0,1,0.015576815891572893,0,0,1,30,0.03225806451612903,1
0,0.3142680690674011,0,1,0.0,0,0,58,39,1.45,1
0,0.486404026659579,0,1,0.0,0,0,14,559,0.025,1
1,0.31616571199490107,0,1,0.0,0,0,157,441,0.3552036199095023,1
0,0.19129360921922892,0,1,0.0,0,0,19,47,0.3958333333333333,1
0,0.12347311128831229,0,1,0.08890064012758485,0,0,149,461,0.3225108225108225,1
0,0.04185924450576842,0,0,0.0,0,0,652,3134,0.20797448165869217,1
0,0.4447979236615581,0,1,0.03998269717965097,0,0,10,0,10.0,1
0,0.42242251021037835,0,1,0.2563187980556586,0,0,47,9,4.7,1
0,0.5309487833201936,0,0,0.0,0,0,131,246,0.5303643724696356,1
0,0.2312542721797884,0,1,0.0,0,0,57,74,0.76,1
0,0.09127101652232679,0,1,0.006990590872797339,0,0,31,87,0.3522727272727273,1
0,0.4,0,0,0.0,0,0,21,77,0.2692307692307692,1
0,0.31331220394937936,0,1,0.27775262374926113,0,0,109,275,0.39492753623188404,1
0,0.0,0,1,0.0,0,0,0,69,0.0,1
0,0.3799334987759021,0,1,0.0,0,0,2,10,0.18181818181818182,1
1,0.12795951432596575,0,1,0.0,0,0,9,103,0.08653846153846154,1
0,0.30486807570657404,0,2,0.0,0,0,46,2,15.333333333333334,1
0,0.2731367657678523,0,2,0.0,0,0,106,485,0.21810699588477367,1
0,0.6428761405428488,0,0,0.0,0,0,3,25,0.11538461538461539,1
1,0.5551771254534165,0,1,0.0,0,0,9,80,0.1111111111111111,1
0,0.27423007935094323,0,1,0.0,0,0,72,411,0.17475728155339806,1
0,0.044234362018104656,0,1,0.0,0,0,0,8,0.0,1
0,0.2829735504823684,0,1,0.16863478842315865,0,0,83,2,27.666666666666668,1
0,0.017066475854999843,0,1,0.0,0,0,53,1,26.5,1
0,0.2713370920090881,0,1,0.0,0,0,197,833,0.23621103117505995,1
0,0.2816594813006732,0,1,0.0,0,0,47,93,0.5,1
0,0.0,0,3,0.0,0,0,884,250,3.5219123505976095,1
0,0.19187619694128258,0,1,0.0,0,0,12,21,0.5454545454545454,1
0,0.2508872144771476,0,1,0.02085031147947534,0,0,18,48,0.3673469387755102,1
1,0.05508421239013499,0,1,0.04131315929260124,0,0,21,23,0.875,1
0,0.0440753932776736,0,1,0.0,0,0,58,2,19.333333333333332,1
0,0.3382184097034684,0,1,0.0,0,0,62,63,0.96875,1
0,0.33841872675210866,0,1,0.0,0,0,2,10,0.18181818181818182,1
0,0.09976007854574001,0,0,0.0,0,0,28,184,0.15135135135135136,1
0,0.11415498752724063,0,1,0.0,0,0,187,892,0.20940649496080627,1
0,0.47959307366226844,0,1,0.0,0,0,50,13,3.5714285714285716,1
0,0.4682678738944256,0,0,0.0,0,0,5,22,0.21739130434782608,1
0,0.13967410549511006,0,2,0.0,0,0,308,320,0.9595015576323987,1
1,0.36320777289206685,0,1,0.15742955917803042,0,0,34,242,0.13991769547325103,1
0,0.4880618140503446,0,1,0.0,0,0,50,18,2.6315789473684212,1
0,0.42769957366399936,0,1,0.0,0,0,45,4,9.0,1
0,0.32005678969140233,0,1,0.0,0,0,80,6,11.428571428571429,1
0,0.02408467253030797,0,0,0.0,0,0,625,3069,0.20358306188925082,1
0,0.4125574186487181,0,1,0.17998966729829216,0,0,86,418,0.2052505966587112,1
0,0.325806754717203,0,1,0.3003283396268563,0,0,34,725,0.046831955922865015,1
0,0.24075037608459807,0,1,0.0,0,0,15,56,0.2631578947368421,1
0,0.3315314412610031,0,1,0.0,0,0,43,4,8.6,1
0,0.37517558785397415,0,1,0.0,0,0,38,17,2.111111111111111,1
1,0.4076400947787537,0,1,0.0,0,0,104,315,0.3291139240506329,1
0,0.6534303365954768,0,1,0.0,0,0,6,14,0.4,1
0,0.2717053283714813,0,1,0.0,0,0,50,59,0.8333333333333334,1
1,0.36707443167284326,0,0,0.0,0,0,44,88,0.4943820224719101,1
1,0.2017286296263704,0,2,0.0,0,0,112,337,0.33136094674556216,1
0,0.385073278152352,0,1,0.0,0,0,47,2,15.666666666666666,1
0,0.08778636174177565,0,1,0.0,0,0,51,0,51.0,1
0,0.292690555512456,0,1,0.28075153327644187,0,0,62,300,0.2059800664451827,1
1,0.290351962029992,0,1,0.054695897955603326,0,0,140,480,0.2910602910602911,1
0,0.26068425916438737,0,1,0.0,0,0,26,50,0.5098039215686274,1
0,0.44,0,1,0.0,0,0,50,140,0.3546099290780142,1
0,0.32332455087490014,0,1,0.1659450361905635,0,0,6,18,0.3157894736842105,1
0,0.4252782583035498,0,0,0.05055651660709953,0,0,30,47,0.625,1
0,0.524174493166834,0,1,0.24304251138861022,0,0,33,24,1.32,1
1,0.39605999715840534,0,0,0.013571120898826006,0,0,21,76,0.2727272727272727,1
0,0.0,0,1,0.0,0,0,198,929,0.2129032258064516,1
1,0.36059158936506774,0,0,0.29629065521301245,0,0,10,59,0.16666666666666666,1
0,0.33,0,0,0.0,0,0,41,226,0.18061674008810572,1
0,0.40444173081816404,0,1,0.2669315423399883,0,0,41,125,0.3253968253968254,1
0,0.2031882909236287,0,0,0.0,0,0,1,212,0.004694835680751174,1
0,0.27384026870480777,0,1,0.0,0,0,118,194,0.6051282051282051,1
1,0.529388313439843,0,1,0.3286542895676548,0,0,318,2239,0.1419642857142857,1
0,0.4115521550922995,0,1,0.4146819296650843,0,0,5,16,0.29411764705882354,1
0,0.2814762047328333,0,1,0.22371695101782405,0,0,141,424,0.33176470588235296,1
0,0.5079588161439885,0,1,0.12749514024994413,0,0,56,330,0.1691842900302115,1
1,0.407493778379012,0,1,0.0,0,0,551,3356,0.16413464402740544,1
0,0.11134823471826821,0,1,0.0,0,0,7,23,0.2916666666666667,1
0,0.21769745341938493,0,1,0.29349900232251863,0,0,47,12,3.6153846153846154,1
0,0.5079008549232387,0,1,0.19777692357728716,0,0,36,42,0.8372093023255814,1
0,0.10108488120775416,0,1,0.021157300717902033,0,0,37,135,0.27205882352941174,1
0,0.052846739953137045,0,1,0.03487884836907045,0,0,50,125,0.3968253968253968,1
0,0.37706881775003287,0,2,0.0,0,0,40,233,0.17094017094017094,1
1,0.20042168852029743,0,1,0.0,0,0,151,462,0.326133909287257,1
0,0.23052278048670322,0,1,0.0,0,0,5,56,0.08771929824561403,1
0,0.03345922644896032,0,1,0.038021848237454914,0,0,56,75,0.7368421052631579,1
1,0.18655181437045965,0,0,0.0,0,0,380,1932,0.1965856182100362,1
0,0.16423163675410235,0,1,0.0,0,0,57,76,0.7402597402597403,1
1,0.295228713795574,0,2,0.0,0,0,71,65,1.0757575757575757,1
1,0.37502007861502323,0,1,0.008537008088531603,0,0,5,120,0.04132231404958678,1
1,0.0,0,0,0.0,0,0,9,42,0.20930232558139536,1
0,0.2478971022175685,0,1,0.0,0,0,3,2,1.0,1
0,0.006435009312452555,0,1,0.0,0,0,0,178,0.0,1
1,0.021920151924186726,0,1,0.023073844130722887,0,0,216,155,1.3846153846153846,1
0,0.12432314646464653,0,1,0.0,0,0,43,176,0.24293785310734464,1
0,0.7219340790638481,0,1,0.0,0,0,69,27,2.4642857142857144,1
1,0.4047278558157663,0,1,0.19399679301328537,0,0,12,58,0.2033898305084746,1
0,0.4398464174875698,0,1,0.0,0,0,72,340,0.21114369501466276,1
0,0.7093861502445197,0,1,0.0,0,0,18,537,0.03345724907063197,1
1,0.2957570311411511,0,0,0.14001797234201308,0,0,214,1209,0.1768595041322314,1
0,0.38891618221074403,0,0,0.0,0,0,0,28,0.0,1
0,0.5030945137454435,0,1,0.0,0,0,14,28,0.4827586206896552,1
0,0.40562628016212,0,2,0.0,0,0,46,3,11.5,1
